game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-04-23,202104230POR,MEM,Q1,Ja Morant,https://www.basketball-reference.com/boxscores/202104230POR.html,10.2,4,6,.667,0,1,.000,2,2,1.000,0,1,1,2,1,0,0,0,10,10.1,+6
2021-04-23,202104230POR,MEM,Q1,Dillon Brooks,https://www.basketball-reference.com/boxscores/202104230POR.html,10.2,2,4,.500,0,1,.000,0,0,,0,0,0,2,0,0,0,0,4,3.4,+6
2021-04-23,202104230POR,MEM,Q1,Kyle Anderson,https://www.basketball-reference.com/boxscores/202104230POR.html,7.38,3,6,.500,2,3,.667,0,0,,1,2,3,0,1,0,1,1,8,5.9,+2
2021-04-23,202104230POR,MEM,Q1,Grayson Allen,https://www.basketball-reference.com/boxscores/202104230POR.html,7.38,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,1,0,0,-1.8,+2
2021-04-23,202104230POR,MEM,Q1,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202104230POR.html,5.25,0,1,.000,0,1,.000,0,0,,1,1,2,1,1,0,0,0,0,2.0,+3
2021-04-23,202104230POR,MEM,Q1,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202104230POR.html,6.75,1,2,.500,0,0,,0,0,,0,1,1,0,1,1,0,1,2,2.6,+2
2021-04-23,202104230POR,MEM,Q1,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202104230POR.html,1.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
2021-04-23,202104230POR,MEM,Q1,Brandon Clarke,https://www.basketball-reference.com/boxscores/202104230POR.html,4.62,2,4,.500,0,0,,0,0,,0,0,0,1,0,0,0,0,4,2.7,+3
2021-04-23,202104230POR,MEM,Q1,Justise Winslow,https://www.basketball-reference.com/boxscores/202104230POR.html,1.8,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3,-1
2021-04-23,202104230POR,MEM,Q1,Desmond Bane,https://www.basketball-reference.com/boxscores/202104230POR.html,4.62,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,0.6,+3
2021-04-23,202104230POR,MEM,Q2,Ja Morant,https://www.basketball-reference.com/boxscores/202104230POR.html,6.27,2,4,.500,0,0,,0,0,,1,1,2,3,0,0,0,0,4,5.1,+2
2021-04-23,202104230POR,MEM,Q2,Dillon Brooks,https://www.basketball-reference.com/boxscores/202104230POR.html,6.27,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,+2
2021-04-23,202104230POR,MEM,Q2,Kyle Anderson,https://www.basketball-reference.com/boxscores/202104230POR.html,6.8,1,3,.333,0,1,.000,0,1,.000,1,1,2,0,0,1,0,2,2,0.8,-5
2021-04-23,202104230POR,MEM,Q2,Grayson Allen,https://www.basketball-reference.com/boxscores/202104230POR.html,6.02,1,2,.500,0,1,.000,0,0,,0,2,2,2,0,0,0,1,2,2.6,-3
2021-04-23,202104230POR,MEM,Q2,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202104230POR.html,7.13,5,5,1.000,0,0,,0,1,.000,0,0,0,0,0,0,0,1,10,7.7,-1
2021-04-23,202104230POR,MEM,Q2,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202104230POR.html,4.87,4,6,.667,0,1,.000,1,1,1.000,0,0,0,0,0,0,1,1,9,5.0,+2
2021-04-23,202104230POR,MEM,Q2,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202104230POR.html,7.42,2,4,.500,1,3,.333,0,0,,0,0,0,0,0,0,0,0,5,3.0,+1
2021-04-23,202104230POR,MEM,Q2,Brandon Clarke,https://www.basketball-reference.com/boxscores/202104230POR.html,4.75,0,0,,0,0,,0,0,,1,2,3,1,0,0,0,1,0,1.6,+4
