Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Shai Gilgeous-Alexander,25.0,PG,10,10,399,25.5,0.582,0.165,0.362,2.3,17.1,10.0,29.6,1.7,4.0,7.8,32.2,1.1,0.9,1.9,0.233,5.9,3.3,9.2,1.1,
2.0,Jalen Williams,22.0,PF,10,10,377,17.8,0.544,0.244,0.169,4.0,15.6,10.0,23.0,2.3,1.3,10.0,23.1,0.4,0.8,1.2,0.152,1.4,2.3,3.8,0.6,
3.0,Luguentz Dort,24.0,SF,10,10,350,9.6,0.538,0.703,0.209,6.2,8.2,7.3,7.9,1.9,0.5,10.0,14.4,0.2,0.6,0.8,0.111,-1.8,1.3,-0.5,0.1,
4.0,Chet Holmgren,21.0,C,10,10,345,16.4,0.584,0.42,0.277,4.7,17.9,11.5,9.4,1.0,6.8,12.5,20.2,0.2,0.8,1.0,0.14,-0.3,2.5,2.1,0.4,
5.0,Cason Wallace,20.0,SG,10,0,198,7.6,0.501,0.683,0.049,4.1,3.2,3.6,6.8,2.3,1.0,8.7,10.6,0.0,0.3,0.3,0.082,-2.9,1.5,-1.4,0.0,
6.0,Josh Giddey,21.0,SG,10,8,181,14.8,0.554,0.453,0.107,4.4,17.1,11.0,18.3,0.6,2.1,13.3,22.8,0.1,0.3,0.4,0.101,1.4,0.9,2.3,0.2,
7.0,Isaiah Joe,24.0,SG,10,2,173,11.5,0.593,0.722,0.0,2.7,11.1,7.0,8.5,1.5,0.0,8.5,15.6,0.1,0.3,0.4,0.116,0.2,0.7,0.9,0.1,
8.0,Aaron Wiggins,25.0,SG,10,0,157,14.9,0.598,0.426,0.234,6.6,15.6,11.3,9.4,1.9,1.8,14.8,17.7,0.1,0.3,0.5,0.139,0.1,2.1,2.2,0.2,
9.0,Jaylin Williams,21.0,C,10,0,127,16.5,0.633,0.667,0.121,3.6,23.5,13.9,17.0,1.6,2.2,7.9,13.6,0.3,0.3,0.6,0.214,2.4,4.1,6.5,0.3,
10.0,Gordon Hayward,33.0,SF,7,0,46,5.0,0.0,0.0,0.0,2.5,27.8,15.6,7.9,1.1,2.1,0.0,3.0,0.0,0.1,0.1,0.078,-5.3,3.4,-1.9,0.0,
11.0,Kenrich Williams,29.0,PF,7,0,32,4.6,0.25,0.625,0.0,3.6,23.3,13.8,12.4,1.6,0.0,0.0,11.4,-0.1,0.1,0.0,0.023,-6.5,1.8,-4.7,0.0,
12.0,Lindy Waters III,26.0,SG,3,0,9,-3.0,0.0,1.0,0.0,0.0,11.9,6.1,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,-0.067,-9.2,-2.8,-12.0,0.0,
13.0,Ousmane Dieng,20.0,PF,4,0,7,5.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.021,-3.1,-1.7,-4.8,0.0,
,Team Totals,,,10,10,2401,,0.563,0.396,0.216,,,,,,,,,2.5,4.7,7.2,0.144,0.7,2.1,2.8,2.9,
